n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,106,0,3,PASS,FAIL,yes,no,8.71890637e2,3.79751367e2,4.28041936e2,3.36085488e1,-30.52899521,42,3,42,3,3,0,0,731584 ns,681500,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,106,8,3,PASS,FAIL,yes,no,8.58756398e2,3.98573123e2,4.45311238e2,3.49644818e1,-30.87254192,42,3,42,3,3,0,0,733834 ns,680119,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,106,24,3,PASS,FAIL,yes,no,8.74277320e2,3.82059077e2,4.23592681e2,3.32592069e1,-30.43823778,42,3,42,3,3,0,0,731458 ns,683078,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,106,26,3,PASS,FAIL,yes,no,8.14879511e2,3.72727395e2,4.25204581e2,3.33857684e1,-30.47122752,42,3,42,3,3,0,0,731169 ns,682498,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,107,0,3,PASS,FAIL,yes,no,8.93393247e2,3.40419222e2,3.93231734e2,3.08753578e1,-29.79223999,42,3,42,3,3,0,0,724833 ns,676124,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,107,8,3,PASS,FAIL,yes,no,7.35956009e2,3.66020833e2,4.08144759e2,3.20462831e1,-30.11555331,42,3,42,3,3,0,0,729291 ns,680747,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,107,24,3,PASS,FAIL,yes,no,7.74821588e2,3.69109547e2,4.14920637e2,3.25783045e1,-30.25856955,42,3,42,3,3,0,0,732877 ns,682755,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,107,26,3,PASS,FAIL,yes,no,8.40418931e2,3.65491219e2,4.18132479e2,3.28304885e1,-30.32554689,42,3,42,3,3,0,0,953583 ns,882248,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,109,0,3,PASS,FAIL,yes,no,9.61584645e2,3.73458269e2,4.25094185e2,3.33771004e1,-30.46897211,42,3,42,3,3,0,0,888542 ns,814627,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,109,8,3,PASS,FAIL,yes,no,9.08488739e2,3.75657313e2,4.21925978e2,3.31283424e1,-30.40399413,42,3,42,3,3,0,0,783166 ns,721206,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,109,24,3,PASS,FAIL,yes,no,8.36493889e2,3.69937643e2,4.16212033e2,3.26797009e1,-30.28556147,42,3,42,3,3,0,0,959584 ns,889499,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,109,26,3,PASS,FAIL,yes,no,1.10455516e3,3.69061159e2,4.26232781e2,3.34664995e1,-30.49220578,42,3,42,3,3,0,0,1010375 ns,939500,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,112,0,3,PASS,FAIL,yes,no,9.67554706e2,3.73289404e2,4.22238838e2,3.31529073e1,-30.41043238,42,3,42,3,3,0,0,882000 ns,814082,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,112,8,3,PASS,FAIL,yes,no,1.04538986e3,3.55589185e2,4.19772067e2,3.29592240e1,-30.35953955,42,3,42,3,3,0,0,735041 ns,687040,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,112,24,3,PASS,FAIL,yes,no,8.88079740e2,3.82021710e2,4.24117766e2,3.33004350e1,-30.44899812,42,3,42,3,3,0,0,956791 ns,891958,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,112,26,3,PASS,FAIL,yes,no,8.23602928e2,3.61413776e2,4.14247790e2,3.25254745e1,-30.24447282,42,3,42,3,3,0,0,298918 ns,278167,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,120,0,3,PASS,FAIL,yes,no,7.98854430e2,3.84634493e2,4.21654140e2,3.31069986e1,-30.39839620,42,3,42,3,3,0,0,955544 ns,883586,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,120,8,3,PASS,FAIL,yes,no,1.02643040e3,3.71268947e2,4.21881300e2,3.31248345e1,-30.40307433,42,3,42,3,3,0,0,889750 ns,814749,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,120,24,3,PASS,FAIL,yes,no,1.17142650e3,3.71943469e2,4.29150874e2,3.36956193e1,-30.55146885,42,3,42,3,3,0,0,881168 ns,814170,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,120,26,3,PASS,FAIL,yes,no,8.27460302e2,3.77039651e2,4.28465440e2,3.36418011e1,-30.53758477,42,3,42,3,3,0,0,888456 ns,816085,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,125,0,3,PASS,FAIL,yes,no,8.34730464e2,3.86114205e2,4.39294939e2,3.44921003e1,-30.75439282,42,3,42,3,3,0,0,734251 ns,683920,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,125,8,3,PASS,FAIL,yes,no,7.85683203e2,3.55219590e2,4.01339165e2,3.15119286e1,-29.96949967,42,3,42,3,3,0,0,329918 ns,307291,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,125,24,3,PASS,FAIL,yes,no,9.95866879e2,3.88800240e2,4.36761974e2,3.42932197e1,-30.70416523,42,3,42,3,3,0,0,1380916 ns,1286169,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,125,26,3,PASS,FAIL,yes,no,9.25992183e2,3.92089561e2,4.51486357e2,3.54493334e1,-30.99216145,42,3,42,3,3,0,0,953289 ns,881084,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,127,0,3,PASS,FAIL,yes,no,8.03868771e2,3.36352673e2,3.82413149e2,3.00259155e1,-29.54992516,42,3,42,3,3,0,0,940668 ns,870918,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,127,8,3,PASS,FAIL,yes,no,7.25328402e2,3.61636604e2,3.94919030e2,3.10078392e1,-29.82943005,42,3,42,3,3,0,0,743248 ns,682043,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,127,24,3,PASS,FAIL,yes,no,9.56333084e2,3.53263195e2,4.03866307e2,3.17103521e1,-30.02402128,42,3,42,3,3,0,0,731167 ns,673378,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,6,127,26,3,PASS,FAIL,yes,no,8.45242312e2,3.88530057e2,4.30541835e2,3.38048333e1,-30.57957598,42,3,42,3,3,0,0,874543 ns,815122,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,5,0,1,PASS,FAIL,yes,no,1.02350180e3,3.50177349e2,4.00789583e2,3.14687771e1,-29.95759732,42,3,42,3,0,3,0,971251 ns,920750,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,5,8,1,PASS,FAIL,yes,no,1.02791034e3,3.70125397e2,4.19369869e2,3.29276446e1,-30.35121331,42,3,42,3,0,3,0,1266124 ns,1191999,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,5,24,1,PASS,FAIL,yes,no,7.98490867e2,3.58716016e2,4.11472403e2,3.23075596e1,-30.18608308,42,3,42,3,0,3,0,972124 ns,921295,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,5,26,1,PASS,FAIL,yes,no,9.75075780e2,3.67245479e2,4.14942448e2,3.25800169e1,-30.25902611,42,3,42,3,0,3,0,396999 ns,376749,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,13,0,1,PASS,FAIL,yes,no,1.09056733e3,3.96254630e2,4.39225714e2,3.44866650e1,-30.75302398,42,3,42,3,0,3,0,987458 ns,924253,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,13,8,1,PASS,FAIL,yes,no,9.13827689e2,3.73479426e2,4.23954718e2,3.32876329e1,-30.44565828,42,3,42,3,0,3,0,1214792 ns,1143081,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,13,24,1,PASS,FAIL,yes,no,7.74226857e2,3.72734542e2,4.13107328e2,3.24359289e1,-30.22052681,42,3,42,3,0,3,0,1250291 ns,1162544,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,13,26,1,PASS,FAIL,yes,no,1.01655582e3,3.98563953e2,4.50977073e2,3.54093459e1,-30.98235809,42,3,42,3,0,3,0,1105374 ns,1038290,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,14,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,14,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,14,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,14,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,17,0,1,PASS,FAIL,yes,no,9.40179505e2,3.83128128e2,4.25694509e2,3.34242360e1,-30.48122978,42,3,42,3,0,3,0,1231959 ns,1156375,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,17,8,1,PASS,FAIL,yes,no,6.96980119e2,3.80273914e2,4.22338817e2,3.31607573e1,-30.41248881,42,3,42,3,0,3,0,1169750 ns,1101459,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,17,24,1,PASS,FAIL,yes,no,1.10253703e3,3.56207264e2,4.18319593e2,3.28451801e1,-30.32943294,42,3,42,3,0,3,0,980041 ns,922042,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,17,26,1,PASS,FAIL,yes,no,1.11487807e3,3.48342839e2,4.08431218e2,3.20687750e1,-30.12164741,42,3,42,3,0,3,0,969749 ns,919335,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,19,0,1,PASS,FAIL,yes,no,8.97073553e2,3.68108043e2,4.22135257e2,3.31447744e1,-30.40830135,42,3,42,3,0,3,0,1175460 ns,1104167,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,19,8,1,PASS,FAIL,yes,no,7.46453913e2,3.43781289e2,3.88160365e2,3.04771694e1,-29.67949258,42,3,42,3,0,3,0,1074667 ns,1009128,2688,2688,5632,6400,6400
128,28,stage-checksum,sum-index,detect-only,ntt,mul-output,0,19,24,1,PASS,FAIL,yes,no,8.21631092e2,3.44734690e2,3.94715891e2,3.09918893e1,-29.82496104,42,3,42,3,0,3,0,974376 ns,924461,2688,2688,5632,6400,6400
