n,bits,mitigation,action,repeat,elapsed_ntt_ns,mitigation_time_ns,checks_performed,check_failures,stage_checks,stage_failures,recomputations,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
16384,54,butterfly-check,detect-only,11,76758208 ns,74815869,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,12,77091291 ns,75082961,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,13,76984000 ns,75031957,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,14,76924708 ns,74912537,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,15,77118793 ns,75135081,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,16,77198666 ns,75159000,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,17,77026458 ns,75046911,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,18,77083208 ns,75107120,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,19,77235376 ns,75204168,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,20,76891708 ns,74939165,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,21,76863916 ns,74901210,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,22,76850666 ns,74874873,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,23,77726332 ns,75776453,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,24,76904376 ns,74933453,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,25,76854749 ns,74890498,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,26,76837835 ns,74829786,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,27,76983209 ns,74994667,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,28,76929833 ns,74961289,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,29,76995042 ns,75037789,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,30,77350458 ns,75340503,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,1,76996542 ns,75017250,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,2,77042750 ns,75042089,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,3,77212582 ns,75181044,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,4,80996707 ns,79023882,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,5,80473331 ns,78502081,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,6,81300541 ns,79295410,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,7,81523834 ns,79489631,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,8,76812501 ns,74872671,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,9,76862959 ns,74884331,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,10,76657625 ns,74714548,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,11,76735291 ns,74782252,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,12,76677083 ns,74835833,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,13,76789834 ns,74830675,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,14,77086499 ns,75109664,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,15,76860167 ns,74914999,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,16,77041459 ns,75101084,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,17,76635919 ns,74691788,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,18,76737000 ns,74780745,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,19,77045373 ns,75044040,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,20,76784375 ns,74825006,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,21,76765791 ns,74875794,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,22,76814459 ns,74789618,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,23,77065750 ns,75039666,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,24,76924290 ns,75009920,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,25,76867123 ns,74902793,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,26,76853334 ns,74901334,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,27,77038291 ns,75072079,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,28,77112168 ns,75138839,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,29,77037377 ns,75059091,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,30,76880458 ns,74881292,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,1,81393373 ns,79313837,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,2,81098209 ns,79051710,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,3,81449334 ns,79435669,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,4,81454667 ns,79411288,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,5,81515666 ns,79507582,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,6,81080417 ns,79069918,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,7,81066042 ns,79016871,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,8,81454831 ns,79396297,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,9,81317292 ns,79260876,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,10,81089791 ns,79031494,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,11,81328166 ns,79263792,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,12,81411667 ns,79359171,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,13,81328209 ns,79331002,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,14,81521877 ns,79461087,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,15,81167584 ns,79128835,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,16,81422874 ns,79379755,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,17,81448415 ns,79432083,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,18,81418458 ns,79398878,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,19,81221627 ns,79177706,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,20,81164665 ns,79114499,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,21,81484125 ns,79400835,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,22,81290376 ns,79218246,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,23,81291416 ns,79230665,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,24,81269541 ns,79210203,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,25,80949083 ns,78912213,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,26,81266249 ns,79194544,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,27,81250250 ns,79231381,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,28,81153373 ns,79126794,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,29,81191497 ns,79179208,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,30,81336333 ns,79274123,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,1,81313126 ns,79264452,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,2,81313625 ns,79250331,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,3,81357542 ns,79317203,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,4,81186500 ns,79140244,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,5,81115958 ns,79071372,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,6,81326833 ns,79281917,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,7,81080708 ns,79026292,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,8,81347707 ns,79277001,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,9,81531332 ns,79599041,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,10,81450460 ns,79394540,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,11,81389000 ns,79340338,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,12,81550500 ns,79497297,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,13,81341250 ns,79313578,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,14,82709876 ns,80738834,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,15,81275582 ns,79217417,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,16,81206626 ns,79154793,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,17,81674834 ns,79617288,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,18,81100542 ns,79075288,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,19,81104083 ns,79098502,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,20,81458877 ns,79415752,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,21,81183459 ns,79177999,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,22,81324960 ns,79314336,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,23,81318582 ns,79263592,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,24,81584082 ns,79588835,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,25,81458584 ns,79460880,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,26,81334583 ns,79290379,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,27,81261126 ns,79212328,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,28,81387500 ns,79351583,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,29,81569333 ns,79513336,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,30,81111751 ns,79135709,84,0,84,0,0,688128,688128,1409024,1507328,1507328
32768,28,none,detect-only,1,132824501 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,2,133108875 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,3,132868833 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,4,132271127 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,5,132933041 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,6,132952583 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,7,132693042 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,8,133038835 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,9,132833874 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,10,132497375 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,11,132511249 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,12,132937543 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,13,132471625 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,14,132693377 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,15,132669418 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,16,132692543 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,17,132938915 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,18,132925210 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,19,132270835 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,20,132589251 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,21,132363083 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,22,132578335 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,23,132933541 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,24,132682625 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,25,135198502 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,26,132880417 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,27,132673417 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,28,132462042 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,29,132675959 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,30,132619125 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,1,143928833 ns,140038257,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,2,143893625 ns,139924003,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,3,144027126 ns,140092458,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,4,143962292 ns,140041671,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,5,143765209 ns,139827840,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,6,143990498 ns,140067171,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,7,143721958 ns,139825001,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,8,143857166 ns,139907663,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,9,144147041 ns,140202959,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,10,143979625 ns,140022412,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,11,150988458 ns,147127666,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,12,144041166 ns,140129795,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,13,144007583 ns,140062212,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,14,143678833 ns,139769546,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,15,144033958 ns,140151502,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,16,143574792 ns,139667416,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,17,143309249 ns,139409831,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,18,150982126 ns,147122372,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,19,144568040 ns,140770290,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,20,144475623 ns,140555333,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,21,145192917 ns,141364793,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,22,143947792 ns,139982626,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,23,143772376 ns,139882834,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,24,146769916 ns,142623618,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,25,144012834 ns,140135920,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,26,148798251 ns,144780287,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,27,144007625 ns,140083123,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,28,144127915 ns,140201122,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,29,144021876 ns,140111256,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,30,144140541 ns,140129372,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,1,144488375 ns,140543915,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,2,143922792 ns,140029671,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,3,144567292 ns,140617293,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,4,144245999 ns,140342998,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,5,143833416 ns,139902248,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,6,143801166 ns,139879660,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,7,144268458 ns,140367626,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,8,143809292 ns,139894298,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,9,143866376 ns,139939420,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,10,143986002 ns,140053665,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,11,143774042 ns,139874547,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,12,143916708 ns,139967669,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,13,143738000 ns,139822668,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,14,144020333 ns,140083502,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,15,144058418 ns,140123796,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,16,143585374 ns,139677127,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,17,144336958 ns,140383995,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,18,144092082 ns,140150545,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,19,143825333 ns,139909830,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,20,143763875 ns,139800079,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,21,143952250 ns,140021708,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,22,144322000 ns,140344667,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,23,143707792 ns,139778540,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,24,144004542 ns,140046583,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,25,144851542 ns,140892622,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,26,144048002 ns,140126712,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,27,143828792 ns,139866536,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,28,144008248 ns,140067911,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,29,144241459 ns,140340248,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,30,144075625 ns,140144955,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,1,151230749 ns,147299795,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,2,151129792 ns,147211250,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,3,151834666 ns,147934212,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,4,151445750 ns,147529997,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,5,150927708 ns,146944545,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,6,151009208 ns,147165294,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,7,152017624 ns,148140708,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,8,151118501 ns,147149417,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,9,151079084 ns,147222668,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,10,150942500 ns,147028464,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,11,151524085 ns,147681248,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,12,151958833 ns,148016376,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,13,151342957 ns,147454794,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,14,151200417 ns,147285376,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,15,152412875 ns,148503997,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,16,151449625 ns,147589669,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,17,151309751 ns,147453830,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,18,150945458 ns,147037539,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,19,151198668 ns,147334335,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,20,152196084 ns,148264963,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,21,151457331 ns,147518707,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,22,151435416 ns,147549795,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,23,152187834 ns,148271965,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,24,152278126 ns,148337206,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,25,151039209 ns,147158299,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,26,151596333 ns,147658461,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,27,151309791 ns,147373672,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,28,151451666 ns,147606790,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,29,151437708 ns,147589543,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,detect-only,30,152061459 ns,148157493,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,1,151726583 ns,147834128,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,2,151505499 ns,147601047,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,3,151679043 ns,147720952,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,4,151527749 ns,147650585,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,5,151289876 ns,147562868,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,6,151590166 ns,147678500,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,7,151161498 ns,147264491,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
