n,bits,mitigation,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,stage-checksum,recompute,ntt,mul-output,3,10,24,1,PASS,FAIL,no,no,5.93309262e2,2.54692975e2,2.92955257e2,9.13356795e1,-39.21280928,36,0,36,0,0,0,0,137917 ns,122584,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,10,26,1,PASS,FAIL,no,no,5.29802801e2,2.59439026e2,2.90023189e2,9.04215387e1,-39.12543786,36,0,36,0,0,0,0,162585 ns,145706,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,11,0,1,PASS,FAIL,no,no,5.80682601e2,2.40266229e2,2.77522589e2,8.65241830e1,-38.74275015,36,0,36,0,0,0,0,234666 ns,209581,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,11,8,1,PASS,FAIL,no,no,6.51665494e2,2.73737538e2,2.99686882e2,9.34344216e1,-39.41013803,36,0,36,0,0,0,0,233667 ns,208959,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,11,24,1,PASS,FAIL,no,no,6.65060714e2,2.85597866e2,3.18577021e2,9.93238660e1,-39.94107231,36,0,36,0,0,0,0,233126 ns,208662,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,11,26,1,PASS,FAIL,no,no,5.85981336e2,2.85633024e2,3.22293716e2,1.00482633e2,-40.04182012,36,0,36,0,0,0,0,262917 ns,234795,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,12,0,1,PASS,FAIL,no,no,6.59549308e2,2.66202181e2,3.05303423e2,9.51855103e1,-39.57141685,36,0,36,0,0,0,0,234792 ns,208794,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,12,8,1,PASS,FAIL,no,no,8.55402735e2,2.67399238e2,3.08048717e2,9.60414202e1,-39.64917147,36,0,36,0,0,0,0,139458 ns,124457,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,12,24,1,PASS,FAIL,no,no,5.89315986e2,2.60945062e2,2.97906761e2,9.28794271e1,-39.35839056,36,0,36,0,0,0,0,125291 ns,112000,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,12,26,1,PASS,FAIL,no,no,6.23887995e2,2.47167480e2,2.92440541e2,9.11752049e1,-39.19753496,36,0,36,0,0,0,0,139124 ns,123873,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,14,0,1,PASS,FAIL,no,no,5.77816932e2,2.69807295e2,3.08333092e2,9.61300806e1,-39.65718613,36,0,36,0,0,0,0,232874 ns,208626,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,14,8,1,PASS,FAIL,no,no,4.70569323e2,2.66362938e2,2.88220645e2,8.98595531e1,-39.07128509,36,0,36,0,0,0,0,138958 ns,123624,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,14,24,1,PASS,FAIL,no,no,6.73805314e2,2.86168929e2,3.35207791e2,1.04508899e2,-40.38306547,36,0,36,0,0,0,0,262208 ns,234456,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,14,26,1,PASS,FAIL,no,no,6.37520161e2,2.33468448e2,2.73863186e2,8.53832781e1,-38.62745649,36,0,36,0,0,0,0,137582 ns,122997,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,19,0,1,PASS,FAIL,no,no,6.74214778e2,2.82498083e2,3.24642959e2,1.01215065e2,-40.10490313,36,0,36,0,0,0,0,135793 ns,121456,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,19,8,1,PASS,FAIL,no,no,7.03790686e2,2.59287008e2,2.96093626e2,9.23141399e1,-39.30536455,36,0,36,0,0,0,0,142083 ns,126913,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,19,24,1,PASS,FAIL,no,no,5.43820955e2,2.53522338e2,2.86198629e2,8.92291421e1,-39.01013435,36,0,36,0,0,0,0,210375 ns,187790,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,19,26,1,PASS,FAIL,no,no,4.87833421e2,2.84364657e2,3.08687177e2,9.62404750e1,-39.66715516,36,0,36,0,0,0,0,199083 ns,177628,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,21,0,1,PASS,FAIL,no,no,5.51561536e2,2.37110849e2,2.71979438e2,8.47959754e1,-38.56750481,36,0,36,0,0,0,0,139750 ns,124504,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,21,8,1,PASS,FAIL,no,no,5.24121513e2,2.68423081e2,3.01556948e2,9.40174588e1,-39.46417017,36,0,36,0,0,0,0,263082 ns,234581,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,21,24,1,PASS,FAIL,no,no,5.25928302e2,2.67878713e2,2.87648525e2,8.96811813e1,-39.05402641,36,0,36,0,0,0,0,234126 ns,208413,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,21,26,1,PASS,FAIL,no,no,7.30376336e2,2.66193287e2,3.07398687e2,9.58387579e1,-39.63082353,36,0,36,0,0,0,0,264460 ns,235332,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,22,0,1,PASS,FAIL,no,no,5.65118591e2,2.62199678e2,2.98558352e2,9.30825759e1,-39.37736786,36,0,36,0,0,0,0,233292 ns,208873,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,22,8,1,PASS,FAIL,no,no,5.57577476e2,2.35516490e2,2.73696508e2,8.53313124e1,-38.62216850,36,0,36,0,0,0,0,138167 ns,123505,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,22,24,1,PASS,FAIL,no,no,5.99187830e2,2.66395595e2,3.01876066e2,9.41169513e1,-39.47335701,36,0,36,0,0,0,0,234292 ns,208251,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,22,26,1,PASS,FAIL,no,no,6.65011591e2,2.75543369e2,3.15002133e2,9.82093108e1,-39.84305326,36,0,36,0,0,0,0,209333 ns,187418,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,24,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,24,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,24,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,24,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,25,0,1,PASS,FAIL,no,no,6.32667443e2,2.58443981e2,3.04397989e2,9.49032200e1,-39.54561896,36,0,36,0,0,0,0,178669 ns,158456,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,25,8,1,PASS,FAIL,no,no,5.18377229e2,2.54883839e2,2.80327968e2,8.73988256e1,-38.83011194,36,0,36,0,0,0,0,138041 ns,123206,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,25,24,1,PASS,FAIL,no,no,5.59402745e2,2.69265872e2,2.98791450e2,9.31552497e1,-39.38414669,36,0,36,0,0,0,0,262709 ns,234625,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,25,26,1,PASS,FAIL,no,no,5.11159370e2,2.52940626e2,2.86351912e2,8.92769318e1,-39.01478513,36,0,36,0,0,0,0,233709 ns,209083,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,28,0,1,PASS,FAIL,no,no,5.46801569e2,2.92944010e2,3.18647743e2,9.93459154e1,-39.94300032,36,0,36,0,0,0,0,147916 ns,132834,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,28,8,1,PASS,FAIL,no,no,5.93966216e2,2.61569870e2,2.84286224e2,8.86329049e1,-38.95189967,36,0,36,0,0,0,0,137749 ns,123711,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,28,24,1,PASS,FAIL,no,no,6.46620652e2,2.37336207e2,2.76707809e2,8.62701562e1,-38.71721169,36,0,36,0,0,0,0,138834 ns,124162,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,28,26,1,PASS,FAIL,no,no,5.75933688e2,2.32831942e2,2.67336102e2,8.33483066e1,-38.41793561,36,0,36,0,0,0,0,138498 ns,123797,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,31,0,1,PASS,FAIL,no,no,7.08804181e2,2.65556173e2,3.01036577e2,9.38552209e1,-39.44916872,36,0,36,0,0,0,0,262416 ns,234625,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,31,8,1,PASS,FAIL,no,no,5.54690720e2,2.68350078e2,3.05288096e2,9.51807317e1,-39.57098079,36,0,36,0,0,0,0,138250 ns,123876,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,31,24,1,PASS,FAIL,no,no,6.07576056e2,2.75784599e2,3.12563908e2,9.74491370e1,-39.77555995,36,0,36,0,0,0,0,191461 ns,171127,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,31,26,1,PASS,FAIL,no,no,5.36058612e2,2.64273519e2,2.93597863e2,9.15360269e1,-39.23184116,36,0,36,0,0,0,0,262582 ns,235167,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,33,0,1,PASS,FAIL,no,no,4.65838366e2,2.45066538e2,2.67361010e2,8.33560721e1,-38.41874484,36,0,36,0,0,0,0,304793 ns,271752,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,33,8,1,PASS,FAIL,no,no,5.59876339e2,2.65173287e2,2.98875552e2,9.31814706e1,-39.38659120,36,0,36,0,0,0,0,303293 ns,271501,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,33,24,1,PASS,FAIL,no,no,5.25957861e2,2.19900679e2,2.53520647e2,7.90410140e1,-37.95705006,36,0,36,0,0,0,0,232625 ns,208002,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,33,26,1,PASS,FAIL,no,no,5.99387698e2,2.63185544e2,2.96396992e2,9.24087214e1,-39.31425922,36,0,36,0,0,0,0,261459 ns,234003,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,34,0,1,PASS,FAIL,no,no,6.43696261e2,2.63949392e2,3.06842234e2,9.56652706e1,-39.61508609,36,0,36,0,0,0,0,234208 ns,209127,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,34,8,1,PASS,FAIL,no,no,6.45151036e2,2.76577178e2,3.10317682e2,9.67488233e1,-39.71291383,36,0,36,0,0,0,0,305709 ns,271584,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,34,24,1,PASS,FAIL,no,no,6.84387080e2,2.69173108e2,3.12612352e2,9.74642404e1,-39.77690605,36,0,36,0,0,0,0,138083 ns,123121,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,34,26,1,PASS,FAIL,no,no,6.65692444e2,2.40950577e2,2.75937545e2,8.60300084e1,-38.69299930,36,0,36,0,0,0,0,130876 ns,116712,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,35,0,1,PASS,FAIL,no,no,6.68731963e2,2.82853700e2,3.08872125e2,9.62981369e1,-39.67235770,36,0,36,0,0,0,0,234666 ns,209997,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,35,8,1,PASS,FAIL,no,no,5.43748045e2,2.72929780e2,2.99598512e2,9.34068703e1,-39.40757641,36,0,36,0,0,0,0,233084 ns,208375,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,35,24,1,PASS,FAIL,no,no,6.37801602e2,2.84248793e2,3.23000784e2,1.00703078e2,-40.06085491,36,0,36,0,0,0,0,233376 ns,208249,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,35,26,1,PASS,FAIL,no,no,5.31235440e2,2.56559257e2,2.83020483e2,8.82382804e1,-38.91314072,36,0,36,0,0,0,0,262210 ns,234711,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,38,0,1,PASS,FAIL,no,no,7.23053863e2,2.55706850e2,2.99684097e2,9.34335535e1,-39.41005733,36,0,36,0,0,0,0,138874 ns,123042,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,38,8,1,PASS,FAIL,no,no,6.28602534e2,2.88083941e2,3.35298820e2,1.04537280e2,-40.38542389,36,0,36,0,0,0,0,202207 ns,181956,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,38,24,1,PASS,FAIL,no,no,6.73909397e2,2.59216917e2,2.98610004e2,9.30986797e1,-39.37887044,36,0,36,0,0,0,0,130834 ns,116212,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,38,26,1,PASS,FAIL,no,no,5.21833921e2,2.87357177e2,3.09473451e2,9.64856145e1,-39.68925135,36,0,36,0,0,0,0,264540 ns,235796,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,40,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,40,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,40,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,40,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,recompute,ntt,mul-output,3,46,0,1,PASS,FAIL,no,no,6.09567863e2,2.52247428e2,2.86498389e2,8.93225993e1,-39.01922705,36,0,36,0,0,0,0,192873 ns,171374,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,46,8,1,PASS,FAIL,no,no,6.23293123e2,2.80398584e2,3.14774372e2,9.81383010e1,-39.83677070,36,0,36,0,0,0,0,234833 ns,209126,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,46,24,1,PASS,FAIL,no,no,5.68501393e2,2.49193911e2,2.75835275e2,8.59981234e1,-38.68977949,36,0,36,0,0,0,0,142584 ns,127422,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,46,26,1,PASS,FAIL,no,no,6.12237115e2,2.50941069e2,2.93005430e2,9.13513221e1,-39.21429674,36,0,36,0,0,0,0,247835 ns,221834,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,48,0,1,PASS,FAIL,no,no,5.58142089e2,2.74482537e2,3.12035214e2,9.72843043e1,-39.76085555,36,0,36,0,0,0,0,307417 ns,273250,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,48,8,1,PASS,FAIL,no,no,7.19198264e2,2.40662991e2,2.86839214e2,8.94288595e1,-39.02955384,36,0,36,0,0,0,0,138291 ns,123629,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,48,24,1,PASS,FAIL,no,no,4.86740872e2,2.37417403e2,2.63676788e2,8.22074293e1,-38.29822135,36,0,36,0,0,0,0,304374 ns,272458,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,48,26,1,PASS,FAIL,no,no,7.06511021e2,2.39296124e2,2.92242188e2,9.11133636e1,-39.19164159,36,0,36,0,0,0,0,138959 ns,123708,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,49,0,1,PASS,FAIL,no,no,6.91140145e2,2.55331391e2,3.04935318e2,9.50707450e1,-39.56093795,36,0,36,0,0,0,0,234292 ns,208874,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,49,8,1,PASS,FAIL,no,no,5.77520578e2,2.60434395e2,2.91497316e2,9.08811323e1,-39.16947458,36,0,36,0,0,0,0,138251 ns,123250,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,49,24,1,PASS,FAIL,no,no,5.97349951e2,2.73073349e2,2.98690756e2,9.31238559e1,-39.38121900,36,0,36,0,0,0,0,209958 ns,188209,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,49,26,1,PASS,FAIL,no,no,6.97780921e2,2.83356292e2,3.23535581e2,1.00869813e2,-40.07522435,36,0,36,0,0,0,0,133918 ns,119834,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,50,0,1,PASS,FAIL,no,no,6.35624564e2,2.84642321e2,3.15797742e2,9.84573605e1,-39.86496377,36,0,36,0,0,0,0,191416 ns,171584,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,50,8,1,PASS,FAIL,no,no,6.51144371e2,2.36173732e2,2.76439302e2,8.61864427e1,-38.70877912,36,0,36,0,0,0,0,149416 ns,133831,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,50,24,1,PASS,FAIL,no,no,5.26113244e2,2.30732144e2,2.67082232e2,8.32691567e1,-38.40968333,36,0,36,0,0,0,0,139165 ns,124749,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,50,26,1,PASS,FAIL,no,no,5.69616438e2,2.37941945e2,2.82626028e2,8.81152998e1,-38.90102647,36,0,36,0,0,0,0,176918 ns,158585,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,51,0,1,PASS,FAIL,no,no,5.30879988e2,2.50601481e2,2.74094444e2,8.54553782e1,-38.63478801,36,0,36,0,0,0,0,137374 ns,123040,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,51,8,1,PASS,FAIL,no,no,6.17583904e2,2.32731304e2,2.68238348e2,8.36296028e1,-38.44720069,36,0,36,0,0,0,0,233083 ns,208125,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,51,24,1,PASS,FAIL,no,no,5.46465291e2,2.52072941e2,2.79833064e2,8.72445280e1,-38.81476394,36,0,36,0,0,0,0,234833 ns,209750,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,51,26,1,PASS,FAIL,no,no,4.89079282e2,2.69659087e2,2.98062967e2,9.29281282e1,-39.36294379,36,0,36,0,0,0,0,261957 ns,234332,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,53,0,1,PASS,FAIL,no,no,4.99392501e2,2.48049396e2,2.82532736e2,8.80862141e1,-38.89815889,36,0,36,0,0,0,0,209249 ns,187293,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,53,8,1,PASS,FAIL,no,no,6.52392811e2,2.55707769e2,3.01913738e2,9.41286962e1,-39.47444086,36,0,36,0,0,0,0,141751 ns,126079,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,53,24,1,PASS,FAIL,no,no,8.46716509e2,2.57049745e2,2.99120069e2,9.32577045e1,-39.39369443,36,0,36,0,0,0,0,234124 ns,209625,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,53,26,1,PASS,FAIL,no,no,5.97138165e2,2.62666513e2,2.89325371e2,9.02039773e1,-39.10451374,36,0,36,0,0,0,0,211291 ns,187874,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,57,0,1,PASS,FAIL,no,no,6.19972186e2,2.49476843e2,2.80747700e2,8.75296872e1,-38.84310752,36,0,36,0,0,0,0,362666 ns,324165,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,57,8,1,PASS,FAIL,no,no,5.63800231e2,2.61060469e2,2.97415360e2,9.27262214e1,-39.34405125,36,0,36,0,0,0,0,262959 ns,235124,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,57,24,1,PASS,FAIL,no,no,5.14563177e2,2.72897743e2,3.05843328e2,9.53538384e1,-39.58676359,36,0,36,0,0,0,0,132542 ns,118417,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,57,26,1,PASS,FAIL,no,no,6.53396085e2,2.51484503e2,2.99692442e2,9.34361552e1,-39.41029918,36,0,36,0,0,0,0,203750 ns,182917,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,58,0,1,PASS,FAIL,no,no,5.52200726e2,2.49083551e2,2.80090066e2,8.73246541e1,-38.82273748,36,0,36,0,0,0,0,235125 ns,208871,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,58,8,1,PASS,FAIL,no,no,6.52393116e2,2.47251455e2,2.91370546e2,9.08416086e1,-39.16569632,36,0,36,0,0,0,0,210625 ns,187792,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,58,24,1,PASS,FAIL,no,no,6.55062427e2,2.30596681e2,2.85614651e2,8.90470732e1,-38.99239300,36,0,36,0,0,0,0,233626 ns,209038,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,58,26,1,PASS,FAIL,no,no,5.85950251e2,2.40054821e2,2.82729757e2,8.81476400e1,-38.90421378,36,0,36,0,0,0,0,137709 ns,122920,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,60,0,1,PASS,FAIL,no,no,5.65293148e2,2.58333349e2,2.93623372e2,9.15439801e1,-39.23259581,36,0,36,0,0,0,0,163668 ns,146915,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,60,8,1,PASS,FAIL,no,no,5.28407325e2,2.55517185e2,2.87606909e2,8.96682065e1,-39.05276967,36,0,36,0,0,0,0,233333 ns,208709,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,60,24,1,PASS,FAIL,no,no,7.29056694e2,2.73495705e2,3.14414535e2,9.80261132e1,-39.82683566,36,0,36,0,0,0,0,233460 ns,208416,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,60,26,1,PASS,FAIL,no,no,6.24542750e2,2.63908854e2,3.02446917e2,9.42949275e1,-39.48976662,36,0,36,0,0,0,0,233332 ns,208459,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,0,0,2,PASS,FAIL,no,no,6.10168567e2,2.13989998e2,2.46400229e2,7.68210565e1,-37.70960551,36,0,36,0,0,0,0,135500 ns,120874,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,0,8,2,PASS,FAIL,no,no,5.92658299e2,2.59285625e2,2.89048923e2,9.01177883e1,-39.09621049,36,0,36,0,0,0,0,139959 ns,125332,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,0,24,2,PASS,FAIL,no,no,7.71933734e2,2.72623399e2,3.00691422e2,9.37476105e1,-39.43920414,36,0,36,0,0,0,0,124833 ns,111664,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,0,26,2,PASS,FAIL,no,no,5.05047434e2,2.42357975e2,2.79055913e2,8.70022327e1,-38.79060795,36,0,36,0,0,0,0,233084 ns,208624,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,1,0,2,PASS,FAIL,no,no,5.04479277e2,2.54909115e2,2.77035257e2,8.63722458e1,-38.72748424,36,0,36,0,0,0,0,235041 ns,208582,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,1,8,2,PASS,FAIL,no,no,5.62663325e2,2.79052383e2,3.13782403e2,9.78290313e1,-39.80935506,36,0,36,0,0,0,0,263793 ns,234875,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,1,24,2,PASS,FAIL,no,no,5.65049400e2,2.71485808e2,2.99317043e2,9.33191158e1,-39.39941230,36,0,36,0,0,0,0,264750 ns,235171,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,1,26,2,PASS,FAIL,no,no,4.92354426e2,2.45468739e2,2.65672017e2,8.28294891e1,-38.36369965,36,0,36,0,0,0,0,234124 ns,209336,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,3,0,2,PASS,FAIL,no,no,5.16775429e2,2.61768219e2,2.92561917e2,9.12130467e1,-39.20113924,36,0,36,0,0,0,0,139708 ns,124955,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,3,8,2,PASS,FAIL,no,no,5.63191635e2,2.47422646e2,2.81390878e2,8.77302128e1,-38.86298366,36,0,36,0,0,0,0,209459 ns,186624,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,3,24,2,PASS,FAIL,no,no,6.83222203e2,2.89673375e2,3.30931068e2,1.03175530e2,-40.27153419,36,0,36,0,0,0,0,186083 ns,167669,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,3,26,2,PASS,FAIL,no,no,7.21474217e2,2.74324644e2,3.15881363e2,9.84834312e1,-39.86726343,36,0,36,0,0,0,0,147041 ns,131548,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,5,0,2,PASS,FAIL,no,no,5.79980752e2,2.60052624e2,2.92773150e2,9.12789036e1,-39.20740829,36,0,36,0,0,0,0,262457 ns,235207,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,5,8,2,PASS,FAIL,no,no,6.30898439e2,2.74475138e2,3.20514004e2,9.99277659e1,-39.99372356,36,0,36,0,0,0,0,140625 ns,125083,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,5,24,2,PASS,FAIL,no,no,4.73495970e2,2.41709278e2,2.65463239e2,8.27643975e1,-38.35687115,36,0,36,0,0,0,0,178417 ns,160541,1152,1152,2432,2819,2819
64,28,stage-checksum,recompute,ntt,mul-output,3,5,26,2,PASS,FAIL,no,no,5.68431396e2,2.73981773e2,3.04357480e2,9.48905903e1,-39.54446296,36,0,36,0,0,0,0,262128 ns,234748,1152,1152,2432,2819,2819
